TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,56,05:40,8.15,-0.87,30.08,42.67,20.79,1.0,1.0,1.0,-0.27,889.4
1,56,05:50,6.74,-2.69,29.86,42.6,13.39,1.0,1.0,1.0,-0.25,604.4
1,56,06:00,6.75,1.33,29.61,42.58,9.9,1.0,1.0,1.0,-0.29,646.38
1,56,06:10,8.98,-1.65,29.69,42.33,9.9,1.0,1.0,1.0,-0.31,1129.47
1,56,06:20,8.46,-0.05,29.73,42.09,4.2,1.0,1.0,1.0,-0.23,958.56
1,56,06:30,7.72,-1.1,29.6,41.96,0.66,1.0,1.0,1.0,-0.3,750.14
1,56,06:40,8.58,0.11,29.35,41.83,1.19,1.0,1.0,1.0,-0.24,986.71
1,56,06:50,8.42,-3.79,29.37,41.55,1.83,1.0,1.0,1.0,-0.23,927.59
1,56,07:00,9.0,4.24,29.28,41.48,-5.2,1.0,1.0,1.0,-0.31,1071.18
1,56,07:10,9.02,-0.72,29.2,41.25,2.2,1.0,1.0,1.0,-0.27,1099.52
1,56,07:20,8.96,-2.61,29.17,41.2,2.2,1.0,1.0,1.0,-0.31,1074.12
1,56,07:30,8.89,-2.24,29.13,41.2,2.2,1.0,1.0,1.0,-0.21,1059.33
1,56,07:40,9.15,-4.34,29.18,41.16,2.2,1.0,1.0,1.0,-0.26,1104.43
1,56,07:50,7.48,-3.53,29.29,41.3,2.2,1.0,1.0,1.0,-0.24,759.26
1,56,08:00,7.45,-1.44,29.46,41.71,-2.73,1.0,1.0,1.0,-0.25,763.16
1,56,08:10,7.84,3.9,29.73,41.76,-5.49,1.0,1.0,1.0,-0.25,900.07
1,56,08:20,9.01,1.75,29.93,41.7,-2.67,1.0,1.0,1.0,-0.27,1138.1
1,56,08:30,9.25,-2.11,30.08,41.59,-4.88,1.0,1.0,1.0,-0.21,1212.71
1,56,08:40,8.75,-3.68,30.28,41.74,-5.56,1.0,1.0,1.0,-0.29,1128.84
1,56,08:50,9.06,0.97,30.5,41.96,-5.56,1.0,1.0,1.0,-0.24,1191.91
1,56,09:00,9.55,0.08,30.58,42.06,-5.56,1.0,1.0,1.0,-0.25,1280.35
1,56,09:10,9.41,3.66,30.67,42.11,-3.78,1.0,1.0,1.0,-0.24,1243.18
1,56,09:20,8.5,0.5,31.01,42.36,2.05,1.0,1.0,1.0,-0.25,1066.06
1,56,09:30,8.2,-0.37,31.38,42.85,7.65,1.0,1.0,1.0,-0.21,976.55
1,56,09:40,7.86,1.85,31.68,43.3,8.66,1.0,1.0,1.0,-0.24,901.5
1,56,09:50,7.05,-1.44,31.93,43.46,17.29,1.0,1.0,1.0,-0.2,692.19
1,56,10:00,7.36,2.01,32.17,43.74,35.79,1.0,1.0,1.0,-0.25,770.92
1,56,10:10,6.34,-2.16,32.4,43.73,36.38,1.0,1.0,1.0,-0.24,572.71
1,56,10:20,7.37,0.27,32.51,43.94,33.29,1.0,1.0,1.0,-0.26,751.48
1,56,10:30,7.26,1.57,32.66,43.95,32.66,1.0,1.0,1.0,-0.23,732.2
1,56,10:40,7.9,-0.48,32.85,43.97,35.94,1.0,1.0,1.0,-0.27,846.67
1,56,10:50,7.17,0.12,32.96,43.91,43.59,1.0,1.0,1.0,-0.25,726.77
1,56,11:00,7.58,-0.67,33.19,44.12,37.37,1.0,1.0,1.0,-0.23,820.62
1,56,11:10,7.45,0.81,33.3,44.25,40.56,1.0,1.0,1.0,-0.29,761.8
1,56,11:20,7.72,1.34,33.41,44.23,55.66,1.0,1.0,1.0,-0.2,820.41
1,56,11:30,7.31,-1.02,33.53,44.29,37.39,1.0,1.0,1.0,-0.26,774.48
1,56,11:40,7.42,0.8,33.59,44.42,55.43,1.0,1.0,1.0,-0.23,780.13
1,56,11:50,6.56,1.05,33.7,44.49,63.11,1.0,1.0,1.0,-0.28,572.43
1,56,12:00,5.57,0.2,33.71,44.57,76.27,0.99,0.99,0.99,-0.23,456.68
1,56,12:10,5.15,1.48,33.96,44.73,82.19,0.99,0.99,0.99,-0.25,374.75
1,56,12:20,6.12,0.69,34.24,45.01,84.32,1.0,1.0,1.0,-0.26,479.85
1,56,12:30,6.0,-1.58,34.26,44.93,80.51,0.99,0.99,0.99,-0.24,469.93
1,56,12:40,6.62,-1.04,34.44,44.71,76.54,1.0,1.0,1.0,-0.21,596.67
1,56,12:50,6.11,0.09,34.67,44.79,69.19,1.0,1.0,1.0,-0.26,474.25
1,56,13:00,6.13,-0.96,34.84,45.0,59.39,1.0,1.0,1.0,-0.25,481.73
1,56,13:10,6.29,1.12,35.07,45.05,66.91,1.0,1.0,1.0,-0.24,518.66
1,56,13:20,6.57,0.05,35.19,45.02,87.03,1.0,1.0,1.0,-0.25,586.15
1,56,13:30,4.74,0.39,35.38,45.0,75.75,0.99,0.99,0.99,-0.25,305.15
1,56,13:40,3.0,2.3,35.79,45.21,77.92,0.99,0.99,0.99,-0.23,118.38
1,56,13:50,3.92,-2.22,36.13,45.83,104.78,0.99,0.99,0.99,-0.26,195.56
1,56,14:00,4.35,2.52,36.31,45.94,89.26,0.99,0.99,0.99,-0.28,230.03
1,56,14:10,4.53,-3.76,36.41,45.95,66.05,0.99,0.99,0.99,-0.24,302.79
1,56,14:20,3.18,4.75,36.66,45.85,67.73,0.99,0.99,0.99,-0.21,136.34
1,56,14:30,1.71,-11.83,36.91,46.31,61.78,1.45,1.45,1.45,-0.25,7.68
1,56,14:50,3.68,2.47,38.02,48.1,90.62,1.01,1.01,1.01,-0.04,143.43
1,56,15:00,2.39,-5.05,37.63,46.69,52.86,0.99,0.99,0.99,-0.22,53.22
1,56,15:10,1.53,-20.74,37.73,46.64,67.97,1.32,1.32,1.32,-0.24,15.0
1,56,15:30,3.45,18.98,39.17,49.37,76.71,1.75,1.75,1.75,-0.09,0.71
1,56,16:40,4.62,0.72,40.47,49.79,74.9,1.52,1.52,1.52,-0.09,138.21
1,56,16:50,2.72,-1.6,39.71,47.75,68.35,1.0,1.0,1.0,-0.19,82.17
1,56,17:00,1.61,15.2,39.06,46.76,48.98,1.3,1.3,1.3,-0.04,14.19
1,56,17:10,3.12,6.64,39.44,47.84,51.89,1.53,1.53,1.53,-0.09,12.35
1,56,17:20,2.56,1.29,39.15,47.12,56.2,0.99,0.99,0.99,-0.23,68.27
1,56,17:30,1.78,2.44,38.83,46.58,69.64,1.08,1.08,1.08,-0.23,11.16
1,56,17:40,2.22,48.76,39.21,47.39,54.84,1.9,1.9,1.9,-0.3,0.0
1,56,17:50,2.27,31.69,39.8,48.73,54.84,1.9,1.9,1.9,-0.3,0.0
1,56,18:00,3.18,2.36,39.7,48.57,58.56,1.2,1.2,1.2,-0.03,42.29
1,56,18:40,3.19,3.42,40.06,48.87,85.47,1.51,1.51,1.51,-0.05,4.33
1,56,19:10,4.05,-4.95,39.83,47.91,107.86,1.03,1.03,1.03,-0.06,145.52
1,56,19:20,2.73,-0.01,38.98,46.09,79.79,0.99,0.99,0.99,-0.19,79.27
1,56,19:40,3.05,2.44,38.9,46.63,105.51,1.09,1.09,1.09,-0.03,64.51
1,56,19:50,2.81,-4.56,38.29,45.4,94.66,0.99,0.99,0.99,-0.23,88.37
1,56,20:00,2.32,3.74,38.1,45.04,105.56,1.01,1.01,1.01,-0.06,60.52
1,56,20:10,3.35,-0.14,37.89,44.83,105.17,0.99,0.99,0.99,-0.24,131.69
1,56,20:20,4.1,-2.89,37.61,44.54,103.27,0.99,0.99,0.99,-0.27,172.75
1,56,20:30,4.07,-3.76,37.29,44.31,101.17,0.99,0.99,0.99,-0.25,172.39
1,56,20:40,3.6,-0.7,37.0,44.14,101.17,0.99,0.99,0.99,-0.25,150.04
1,56,20:50,3.55,-4.6,36.76,43.95,100.86,0.99,0.99,0.99,-0.25,142.02
1,56,21:00,2.23,-5.51,36.5,43.93,86.76,0.99,0.99,0.99,-0.25,67.28
1,56,21:10,1.35,-3.16,36.25,44.09,79.86,0.99,0.99,0.99,-0.26,18.51
1,56,21:20,2.64,-8.15,36.06,44.29,79.86,0.99,0.99,0.99,-0.29,86.95
1,56,21:30,2.05,-8.23,35.87,44.11,79.86,0.99,0.99,0.99,-0.27,48.59
1,56,21:40,5.43,-2.77,35.74,44.07,74.32,0.99,0.99,0.99,-0.28,304.86
1,56,21:50,5.17,-2.83,35.63,43.83,71.28,0.99,0.99,0.99,-0.24,286.72
1,56,22:00,4.43,-0.67,35.5,43.38,71.28,0.99,0.99,0.99,-0.25,202.6
1,56,22:10,4.75,-2.54,35.37,43.2,71.28,0.99,0.99,0.99,-0.25,234.52
1,56,22:20,4.41,-2.92,35.26,43.18,71.28,0.99,0.99,0.99,-0.23,199.22
1,56,22:30,4.81,-3.09,35.23,43.14,71.28,0.99,0.99,0.99,-0.23,228.86
1,56,22:40,4.66,-4.88,35.09,43.07,70.86,0.99,0.99,0.99,-0.24,210.79
1,56,22:50,4.75,0.82,34.99,42.97,62.64,0.99,0.99,0.99,-0.23,242.34
1,56,23:00,4.99,4.25,34.96,42.9,62.64,0.99,0.99,0.99,-0.23,247.87
1,56,23:10,5.2,-0.14,34.89,42.9,62.64,0.99,0.99,0.99,-0.22,284.67
1,56,23:20,6.08,-4.58,34.79,42.98,62.64,1.0,1.0,1.0,-0.26,399.45
1,56,23:30,6.27,-1.39,34.74,43.28,57.05,1.0,1.0,1.0,-0.27,433.74
1,56,23:40,6.53,-1.78,34.66,43.29,53.63,1.0,1.0,1.0,-0.27,479.19
1,56,23:50,10.57,-3.9,34.08,42.96,8.56,1.0,1.0,1.0,-0.28,1300.65
1,57,00:00,11.53,-0.38,33.96,42.43,13.82,1.02,1.02,1.02,-0.28,1497.66
1,57,00:10,12.64,5.47,33.85,42.38,10.05,1.06,1.06,1.06,-0.27,1546.36
1,57,00:20,12.04,-5.0,33.76,42.34,19.43,1.05,1.05,1.05,-0.24,1549.63
1,57,00:30,11.06,2.18,33.43,42.62,9.73,1.01,1.01,1.01,-0.23,1472.66
1,57,00:40,11.03,-2.0,33.05,42.76,12.68,1.01,1.01,1.01,-0.23,1487.15
1,57,00:50,10.7,-1.74,32.77,42.97,9.59,1.0,1.0,1.0,-0.28,1460.05
1,57,01:00,11.05,-3.79,32.45,43.0,9.59,1.0,1.0,1.0,-0.4,1479.88
1,57,01:10,12.04,-2.25,32.44,42.99,9.59,1.05,1.05,1.05,-0.26,1540.39
1,57,01:20,11.37,3.56,32.32,43.08,2.35,1.01,1.01,1.01,-0.27,1505.74
1,57,01:30,12.74,6.48,32.18,42.97,1.97,1.08,1.08,1.08,-0.27,1549.91
1,57,01:40,13.65,5.59,32.27,42.62,1.95,1.1,1.1,1.1,-0.25,1549.89
1,57,01:50,13.56,6.73,32.32,42.44,1.93,1.1,1.1,1.1,-0.26,1549.34
1,57,02:00,12.51,7.35,32.24,42.62,2.99,1.07,1.07,1.07,-0.31,1549.65
1,57,02:10,12.31,-4.5,32.05,42.83,12.66,1.07,1.07,1.07,-0.21,1549.47
1,57,02:20,12.28,-3.12,31.94,43.02,12.68,1.07,1.07,1.07,-0.22,1549.72
1,57,02:30,12.61,-1.52,31.8,43.13,12.68,1.08,1.08,1.08,-0.21,1549.75
1,57,02:40,12.83,-1.79,31.76,43.09,12.68,1.08,1.08,1.08,-0.24,1549.9
1,57,02:50,13.25,-0.26,31.82,43.02,12.68,1.09,1.09,1.09,-0.15,1549.36
1,57,03:00,11.98,1.98,31.64,43.07,12.68,1.06,1.06,1.06,-0.28,1549.36
1,57,03:10,11.64,0.39,31.4,43.26,12.68,1.05,1.05,1.05,-0.26,1549.48
1,57,03:20,11.86,0.08,31.29,43.29,12.68,1.06,1.06,1.06,-0.2,1549.51
1,57,03:30,12.41,-0.87,31.28,43.26,12.68,1.07,1.07,1.07,-0.14,1549.89
1,57,03:40,12.17,0.52,31.21,43.17,12.68,1.07,1.07,1.07,-0.22,1549.49
1,57,03:50,11.9,0.18,31.06,43.2,12.68,1.05,1.05,1.05,-0.2,1537.75
1,57,04:00,12.68,-0.02,31.01,43.04,12.68,1.08,1.08,1.08,-0.24,1549.8
1,57,04:10,12.2,-0.09,30.94,42.99,12.68,1.06,1.06,1.06,-0.2,1549.48
1,57,04:20,11.97,-0.25,30.76,42.99,12.68,1.06,1.06,1.06,-0.3,1549.63
1,57,04:30,11.79,-0.05,30.52,42.99,12.68,1.05,1.05,1.05,-0.17,1549.72
1,57,04:40,12.21,1.36,30.45,42.93,12.68,1.06,1.06,1.06,-0.17,1549.79
1,57,04:50,12.56,1.14,30.4,42.83,12.68,1.07,1.07,1.07,-0.22,1549.82
1,57,05:00,12.11,1.42,30.3,42.63,12.68,1.06,1.06,1.06,-0.11,1549.45
1,57,05:10,12.19,2.75,30.17,42.6,12.68,1.06,1.06,1.06,-0.2,1549.76
1,57,05:20,12.52,3.95,30.16,42.47,12.68,1.07,1.07,1.07,-0.21,1549.7
1,57,05:30,12.39,4.31,30.02,42.34,12.68,1.07,1.07,1.07,-0.22,1549.9
1,57,05:40,12.43,5.1,30.0,42.17,12.68,1.07,1.07,1.07,-0.28,1549.52
1,57,05:50,12.08,7.93,29.98,42.11,12.68,1.05,1.05,1.05,-0.24,1543.99
1,57,06:00,12.22,3.19,30.0,42.1,18.28,1.06,1.06,1.06,-0.18,1549.64
1,57,06:10,12.4,-1.02,30.2,42.22,23.27,1.07,1.07,1.07,-0.2,1549.9
1,57,06:20,11.0,-0.89,30.26,42.5,23.29,1.02,1.02,1.02,-0.28,1494.23
1,57,06:30,11.0,-3.2,30.13,42.81,23.35,1.01,1.01,1.01,-0.25,1495.97
1,57,06:40,10.75,-3.74,30.05,42.91,23.35,1.0,1.0,1.0,-0.23,1460.84
1,57,06:50,10.85,-0.45,30.07,42.99,23.35,1.0,1.0,1.0,-0.2,1473.18
1,57,07:00,10.25,1.27,30.02,43.03,23.35,1.0,1.0,1.0,-0.25,1396.76
1,57,07:10,10.74,5.0,30.03,43.12,23.35,1.0,1.0,1.0,-0.26,1441.02
1,57,07:20,10.41,5.26,30.12,42.99,23.35,1.0,1.0,1.0,-0.26,1398.54
1,57,07:30,10.27,4.75,30.2,43.08,24.4,1.0,1.0,1.0,-0.25,1398.2
1,57,07:40,10.04,-0.47,30.28,43.11,28.26,1.0,1.0,1.0,-0.18,1372.33
1,57,07:50,9.91,-3.98,30.29,43.27,30.95,1.0,1.0,1.0,-0.26,1361.83
1,57,08:00,9.96,-1.22,30.45,43.45,29.37,1.0,1.0,1.0,-0.3,1370.06
1,57,08:10,9.4,-0.6,30.56,43.53,30.92,1.0,1.0,1.0,-0.2,1264.81
1,57,08:20,10.05,0.07,30.77,43.62,30.98,1.01,1.01,1.01,-0.28,1343.31
1,57,08:30,9.95,-0.71,31.0,43.68,30.98,1.01,1.01,1.01,-0.22,1384.95
1,57,08:40,10.3,-0.32,31.17,43.79,30.98,1.01,1.01,1.01,-0.24,1429.19
1,57,08:50,10.37,2.03,31.36,43.87,33.48,1.01,1.01,1.01,-0.26,1406.46
1,57,09:00,11.08,-0.23,31.51,43.9,42.14,1.02,1.02,1.02,-0.22,1479.81
1,57,09:10,11.07,1.46,31.55,43.87,39.23,1.02,1.02,1.02,-0.22,1477.78
1,57,09:20,10.29,-1.48,31.57,43.82,40.09,1.0,1.0,1.0,-0.13,1367.85
1,57,09:30,9.15,0.1,31.7,44.13,36.99,1.0,1.0,1.0,-0.22,1180.29
1,57,09:40,9.21,-2.96,31.95,44.54,39.63,1.0,1.0,1.0,-0.2,1210.86
1,57,09:50,8.79,2.29,32.11,44.8,35.92,1.0,1.0,1.0,-0.16,1076.96
1,57,10:00,8.74,-0.44,32.4,45.11,42.01,1.0,1.0,1.0,-0.22,1063.71
1,57,10:10,8.15,-0.6,32.66,45.25,41.19,1.0,1.0,1.0,-0.2,956.69
1,57,10:20,6.46,0.24,32.78,45.48,61.36,1.0,1.0,1.0,-0.24,588.31
1,57,10:30,4.37,2.78,33.1,45.59,73.78,0.99,0.99,0.99,-0.24,234.4
1,57,10:40,4.75,-2.75,33.36,46.11,77.5,0.99,0.99,0.99,-0.24,284.35
1,57,10:50,4.91,8.31,33.65,46.24,108.69,0.99,0.99,0.99,-0.28,313.48
1,57,11:00,5.79,-0.2,33.66,46.39,122.56,0.99,0.99,0.99,-0.25,445.54
1,57,11:10,5.27,-0.16,33.59,46.05,109.22,0.99,0.99,0.99,-0.25,377.33
1,57,11:20,5.57,1.57,33.65,45.58,127.88,0.99,0.99,0.99,-0.24,408.93
1,57,11:30,4.57,-0.31,33.57,45.16,133.01,0.99,0.99,0.99,-0.23,254.41
1,57,11:40,3.51,1.27,33.57,44.67,145.78,0.99,0.99,0.99,-0.23,159.48
1,57,11:50,2.81,1.53,33.74,44.9,162.95,0.99,0.99,0.99,-0.23,90.62
1,57,12:00,4.1,3.02,33.89,45.13,177.18,0.99,0.99,0.99,-0.25,215.31
1,57,12:10,6.43,4.35,33.69,44.89,209.78,1.0,1.0,1.0,-0.26,579.38
1,57,12:20,6.99,-0.74,33.32,44.46,210.8,1.0,1.0,1.0,-0.23,694.38
1,57,12:30,7.37,1.0,33.28,44.16,216.59,1.0,1.0,1.0,-0.29,740.76
1,57,12:40,6.85,-1.53,33.22,44.02,209.41,1.0,1.0,1.0,-0.3,687.51
1,57,12:50,7.89,-1.59,33.27,43.94,197.83,1.0,1.0,1.0,-0.2,846.17
1,57,13:00,6.65,1.36,33.38,43.95,191.62,1.0,1.0,1.0,-0.24,626.94
1,57,13:10,5.99,-1.6,33.53,44.11,194.1,1.0,1.0,1.0,-0.26,514.53
1,57,13:20,5.22,1.63,33.73,44.28,198.86,0.99,0.99,0.99,-0.22,367.79
1,57,13:30,6.17,0.58,33.84,44.28,215.62,0.99,0.99,0.99,-0.27,503.82
1,57,13:40,5.89,-0.14,33.92,44.35,208.6,1.0,1.0,1.0,-0.25,431.64
1,57,13:50,8.45,0.27,33.96,44.4,196.81,1.0,1.0,1.0,-0.23,1005.04
1,57,14:00,9.61,-0.17,33.91,44.03,208.74,1.01,1.01,1.01,-0.28,1203.18
1,57,14:10,8.96,0.61,33.71,43.76,209.88,1.0,1.0,1.0,-0.2,1128.97
1,57,14:20,9.6,-0.77,33.54,43.63,212.89,1.0,1.0,1.0,-0.23,1210.03
1,57,14:30,10.27,1.7,33.32,43.38,205.51,1.01,1.01,1.01,-0.25,1339.78
1,57,14:40,10.49,0.14,33.01,43.23,207.3,1.01,1.01,1.01,-0.2,1410.52
1,57,14:50,9.86,-0.27,32.75,43.15,198.17,1.0,1.0,1.0,-0.25,1311.96
1,57,15:00,10.88,0.32,32.57,43.15,194.64,1.03,1.03,1.03,-0.21,1414.78
1,57,15:10,9.49,0.31,32.42,43.2,196.45,1.0,1.0,1.0,-0.27,1251.5
1,57,15:20,9.54,-0.55,32.4,43.4,205.11,1.0,1.0,1.0,-0.18,1216.16
1,57,15:30,9.14,-0.32,32.45,43.69,205.36,1.0,1.0,1.0,-0.26,1157.61
1,57,15:40,9.47,0.4,32.39,43.82,196.4,1.0,1.0,1.0,-0.24,1219.11
1,57,15:50,9.27,-0.04,32.32,43.78,195.25,1.0,1.0,1.0,-0.2,1199.13
1,57,16:00,8.85,-1.5,32.39,43.97,201.09,1.0,1.0,1.0,-0.26,1092.87
1,57,16:10,8.31,2.23,32.73,44.26,204.88,1.0,1.0,1.0,-0.24,985.34
1,57,16:20,9.04,-1.46,33.16,44.45,207.45,1.0,1.0,1.0,-0.25,1087.38
1,57,16:30,8.94,-1.48,33.38,44.57,205.47,1.0,1.0,1.0,-0.25,1101.77
1,57,16:40,9.51,0.55,33.49,44.73,196.08,1.01,1.01,1.01,-0.29,1233.36
1,57,16:50,9.43,-0.17,33.53,44.74,203.81,1.0,1.0,1.0,-0.17,1252.64
1,57,17:00,9.51,-2.2,33.4,44.74,201.1,1.01,1.01,1.01,-0.23,1162.94
1,57,17:10,8.56,2.25,33.46,44.84,204.94,1.0,1.0,1.0,-0.23,1034.3
1,57,17:20,8.86,-1.68,33.44,44.96,193.67,1.0,1.0,1.0,-0.25,1116.19
1,57,17:30,9.08,0.12,33.4,45.0,197.12,1.0,1.0,1.0,-0.26,1130.45
1,57,17:40,10.65,-0.47,33.35,44.95,197.84,1.01,1.01,1.01,-0.24,1432.32
1,57,17:50,10.35,-0.73,33.29,44.72,194.61,1.0,1.0,1.0,-0.26,1391.48
1,57,18:00,10.08,1.53,33.42,44.74,192.23,1.01,1.01,1.01,-0.19,1323.92
1,57,18:10,11.47,0.31,33.57,44.68,198.98,1.03,1.03,1.03,-0.22,1464.48
1,57,18:20,12.11,0.2,33.64,44.69,196.99,1.05,1.05,1.05,-0.2,1518.53
1,57,18:30,16.91,3.2,33.26,44.22,194.2,1.16,1.16,1.16,-0.23,1550.43
1,57,18:40,15.8,-2.72,32.49,42.95,202.06,1.14,1.14,1.14,-0.18,1549.65
1,57,18:50,17.55,2.71,32.04,42.15,199.0,1.17,1.17,1.17,-0.23,1549.17
1,57,19:00,17.92,-5.01,31.72,41.39,202.04,1.17,1.17,1.17,-0.18,1549.82
1,57,19:10,17.43,3.58,31.3,40.75,194.29,1.17,1.17,1.17,-0.23,1548.29
1,57,19:20,16.35,0.6,31.03,40.65,194.29,1.15,1.15,1.15,-0.23,1549.4
1,57,19:30,17.93,-2.35,30.98,40.51,194.29,1.17,1.17,1.17,-0.26,1549.34
1,57,19:40,15.67,-4.27,30.86,40.4,194.29,1.14,1.14,1.14,-0.24,1548.67
1,57,19:50,14.76,-5.82,30.86,40.65,194.29,1.12,1.12,1.12,-0.24,1549.73
1,57,20:00,16.36,-0.7,31.05,40.79,194.29,1.15,1.15,1.15,-0.26,1549.11
1,57,20:10,16.32,-2.44,30.77,40.75,194.29,1.15,1.15,1.15,-0.2,1549.58
1,57,20:20,20.38,-0.34,30.04,39.96,194.29,1.21,1.21,1.21,-0.22,1549.23
1,57,20:30,21.3,0.09,29.62,38.7,194.29,1.22,1.22,1.22,-0.27,1549.36
1,57,20:40,23.2,2.23,29.29,37.76,194.29,1.24,1.24,1.24,-0.22,1548.88
1,57,20:50,22.61,2.65,28.85,37.0,194.29,1.24,1.24,1.24,-0.24,1549.41
1,57,21:00,22.27,3.23,28.63,36.47,194.29,1.24,1.24,1.24,-0.24,1548.99
1,57,21:10,21.66,6.03,27.97,36.22,196.47,1.23,1.23,1.23,-0.23,1548.91
1,57,21:20,20.44,-3.82,28.07,35.99,205.02,1.21,1.21,1.21,-0.22,1548.44
1,57,21:30,20.16,-3.77,27.87,35.97,205.02,1.21,1.21,1.21,-0.24,1549.43
1,57,21:40,19.81,-1.61,27.69,35.83,205.02,1.2,1.2,1.2,-0.27,1548.85
1,57,21:50,18.36,0.35,27.13,35.87,205.02,1.19,1.19,1.19,-0.26,1549.21
1,57,22:00,17.86,2.79,26.69,35.9,205.02,1.18,1.18,1.18,-0.19,1549.19
1,57,22:10,18.86,2.96,26.44,35.82,205.02,1.19,1.19,1.19,-0.26,1549.53
1,57,22:20,18.58,2.52,26.34,35.67,205.02,1.19,1.19,1.19,-0.24,1549.2
1,57,22:30,19.54,3.28,26.25,35.47,210.08,1.2,1.2,1.2,-0.19,1548.7
1,57,22:40,18.67,-4.37,26.43,35.22,211.4,1.18,1.18,1.18,-0.23,1548.7
1,57,22:50,18.91,4.53,25.86,34.98,206.72,1.19,1.19,1.19,-0.22,1549.53
1,57,23:00,19.77,-3.59,25.89,34.69,215.54,1.2,1.2,1.2,-0.21,1549.37
1,57,23:10,18.94,-1.32,25.58,34.5,215.54,1.19,1.19,1.19,-0.24,1549.12
1,57,23:20,17.66,-2.75,25.28,34.32,215.54,1.17,1.17,1.17,-0.17,1548.82
1,57,23:30,16.15,-4.1,24.71,34.38,215.54,1.15,1.15,1.15,-0.23,1549.32
1,57,23:40,15.9,-3.37,24.38,34.31,211.73,1.14,1.14,1.14,-0.23,1548.67
1,57,23:50,15.49,4.85,23.96,34.28,204.83,1.14,1.14,1.14,-0.23,1550.16
1,58,00:00,16.25,5.25,23.86,34.23,208.07,1.15,1.15,1.15,-0.23,1548.78
1,58,00:10,13.99,-5.4,23.65,34.25,215.54,1.12,1.12,1.12,-0.23,1549.21
1,58,00:20,15.3,-7.03,23.27,34.25,215.54,1.13,1.13,1.13,-0.2,1549.58
1,58,00:30,14.57,-0.96,22.94,33.94,215.54,1.12,1.12,1.12,-0.24,1549.29
1,58,00:40,14.26,1.85,22.6,33.92,215.54,1.12,1.12,1.12,-0.23,1549.4
1,58,00:50,12.61,-2.79,22.31,33.93,215.54,1.09,1.09,1.09,-0.21,1548.89
1,58,01:00,13.31,-4.67,22.05,33.98,214.26,1.1,1.1,1.1,-0.23,1550.0
1,58,01:10,13.66,0.81,21.81,33.75,211.97,1.11,1.11,1.11,-0.22,1549.39
1,58,01:20,11.38,-2.38,21.57,33.67,215.5,1.06,1.06,1.06,-0.21,1539.24
1,58,01:30,10.85,-1.36,21.35,33.92,215.5,1.05,1.05,1.05,-0.2,1537.31
1,58,01:40,10.16,-2.06,21.19,34.17,214.14,1.02,1.02,1.02,-0.24,1482.19
1,58,01:50,9.79,2.71,21.02,34.27,210.7,1.01,1.01,1.01,-0.28,1454.84
1,58,02:00,9.55,-4.71,20.84,34.2,215.42,1.01,1.01,1.01,-0.18,1452.34
1,58,02:10,10.17,3.77,20.69,34.22,209.61,1.02,1.02,1.02,-0.22,1474.42
1,58,02:20,10.79,-1.85,20.6,34.01,215.61,1.04,1.04,1.04,-0.19,1546.72
1,58,02:30,10.95,-1.24,20.68,33.91,215.63,1.05,1.05,1.05,-0.27,1549.07
1,58,02:40,9.58,0.66,20.65,33.7,210.88,1.01,1.01,1.01,-0.23,1395.02
1,58,02:50,9.48,-0.04,20.5,33.82,212.88,1.0,1.0,1.0,-0.23,1383.77
1,58,03:00,9.32,-0.03,20.34,33.82,215.58,1.0,1.0,1.0,-0.16,1391.21
1,58,03:10,8.95,0.9,20.25,33.79,221.81,1.0,1.0,1.0,-0.23,1265.58
1,58,03:20,9.08,-3.65,20.2,33.83,223.26,1.0,1.0,1.0,-0.2,1307.18
1,58,03:30,9.65,-5.47,20.11,33.78,223.26,1.0,1.0,1.0,-0.22,1402.51
1,58,03:40,9.67,-0.73,20.06,33.79,218.5,1.0,1.0,1.0,-0.22,1414.1
1,58,03:50,8.77,0.34,20.0,33.7,221.39,1.0,1.0,1.0,-0.18,1193.53
1,58,04:00,9.45,-2.04,19.98,33.7,219.99,1.0,1.0,1.0,-0.22,1326.85
1,58,04:10,8.67,0.69,19.9,33.6,219.63,1.0,1.0,1.0,-0.23,1117.3
1,58,04:20,7.74,2.63,19.9,33.65,215.76,1.0,1.0,1.0,-0.22,914.9
1,58,04:30,6.88,2.26,19.81,33.73,221.49,1.0,1.0,1.0,-0.24,712.55
1,58,04:40,6.46,-0.3,19.86,33.72,227.11,1.0,1.0,1.0,-0.3,610.99
1,58,04:50,6.15,-0.32,19.9,33.62,230.84,1.0,1.0,1.0,-0.26,539.68
1,58,05:00,5.33,-1.22,19.9,33.17,229.66,0.99,0.99,0.99,-0.26,403.54
1,58,05:10,4.61,-1.52,19.91,32.52,220.55,0.99,0.99,0.99,-0.23,278.75
1,58,05:20,4.13,-2.16,19.85,32.21,218.81,0.99,0.99,0.99,-0.23,189.93
1,58,05:30,3.58,2.98,19.8,31.77,219.79,0.99,0.99,0.99,-0.25,154.48
1,58,05:40,4.68,-0.09,19.73,31.34,219.98,0.99,0.99,0.99,-0.27,256.38
1,58,05:50,3.2,2.39,19.74,30.93,226.97,0.99,0.99,0.99,-0.24,130.29
1,58,06:00,2.59,-3.61,19.8,30.9,233.12,0.99,0.99,0.99,-0.23,78.41
